box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.499,0.074,0.149,0.145,0.106,0.195,0.149,0.093,0.156,0.187,-0.2,0.3,-5.081,8.198,0,-50.0
0.202,0.059,0.15,0.119,0.102,0.138,-10.0,-10.0,0.0,0.0,-0.35,0.7,9.906,33.177,0,-50.0
0.201,0.059,0.15,0.119,0.178,0.14,-0.35,0.068,0.102,0.138,-0.5,0.95,13.707,39.513,0,-50.0
0.036,0.049,0.195,0.1,0.132,0.113,-10.0,-10.0,0.0,0.0,0.3,0.75,30.448,67.414,0,-50.0
0.035,0.049,0.195,0.1,0.153,0.19,0.298,0.056,0.132,0.113,0.0,0.6,26.784,44.641,0,0
0.313,0.049,0.168,0.1,0.194,0.147,-10.0,-10.0,0.0,0.0,0.45,0.95,13.215,38.692,0,-50.0
0.271,0.049,0.168,0.1,0.175,0.175,0.928,0.049,0.194,0.147,0.45,0.1,-1.043,24.927,-30.0,-50.0
-0.141,0.088,0.13,0.178,0.156,0.138,-10.0,-10.0,0.0,0.0,-0.05,0.75,37.016,78.36,0,-50.0
-0.142,0.088,0.13,0.178,0.122,0.177,0.039,0.077,0.156,0.138,0.2,0.75,35.541,75.902,0,-50.0
0.48,0.051,0.104,0.104,0.115,0.164,-10.0,-10.0,0.0,0.0,0.05,0.25,9.63,32.718,0,-50.0
0.48,0.051,0.104,0.104,0.115,0.154,0.048,0.081,0.115,0.164,-0.1,0.35,13.945,39.909,0,-50.0
-0.025,0.085,0.122,0.172,0.175,0.126,-10.0,-10.0,0.0,0.0,0.2,0.7,28.811,64.685,0,-50.0
-0.026,0.085,0.122,0.172,0.145,0.174,0.198,0.062,0.175,0.126,0.35,0.35,23.031,55.053,0,-50.0
-0.167,0.093,0.172,0.188,0.182,0.134,-10.0,-10.0,0.0,0.0,-0.25,0.55,39.745,66.242,0,0
-0.164,0.093,0.172,0.188,0.135,0.137,-0.239,0.254,0.182,0.134,0.0,0.65,23.68,56.135,0,-50.0
0.05,0.064,0.17,0.13,0.161,0.153,-10.0,-10.0,0.0,0.0,-0.05,0.9,38.631,81.052,0,-50.0
-0.196,0.076,0.17,0.13,0.137,0.198,-0.363,0.05,0.161,0.153,0.1,0.2,-4.827,18.62,-30.0,-50.0
-0.032,0.057,0.167,0.115,0.143,0.159,-10.0,-10.0,0.0,0.0,0.15,0.95,35.336,75.56,0,-50.0
-0.032,0.057,0.167,0.115,0.19,0.147,0.149,0.079,0.143,0.159,-0.1,0.75,36.604,61.007,0,0
-0.078,0.051,0.107,0.104,0.173,0.193,-10.0,-10.0,0.0,0.0,0.5,0.95,7.422,29.038,0,-50.0
-0.078,0.051,0.107,0.104,0.108,0.139,0.489,0.096,0.173,0.193,0.25,0.5,12.916,38.194,0,-50.0
-0.479,0.078,0.116,0.158,0.1,0.143,-10.0,-10.0,0.0,0.0,-0.3,0.5,31.791,69.653,0,-50.0
-0.481,0.078,0.116,0.158,0.131,0.111,-0.301,0.071,0.1,0.143,0.05,0.2,15.942,43.237,0,-50.0
-0.291,0.062,0.191,0.125,0.184,0.117,-10.0,-10.0,0.0,0.0,0.1,0.0,6.317,27.195,0,-50.0
-0.292,0.062,0.191,0.125,0.181,0.171,0.343,0.049,0.184,0.117,0.0,0.9,2.417,20.695,0,-50.0
-0.3,0.056,0.123,0.114,0.174,0.146,-10.0,-10.0,0.0,0.0,0.1,0.75,18.805,48.01,0,-50.0
-0.301,0.056,0.123,0.114,0.147,0.17,0.098,0.072,0.174,0.146,-0.25,0.65,23.494,39.157,0,0
-0.325,0.089,0.158,0.124,0.175,0.102,-10.0,-10.0,0.0,0.0,-0.25,0.1,-5.652,17.246,-30.0,-50.0
-0.344,0.061,0.158,0.124,0.144,0.112,-0.143,0.05,0.175,0.102,0.2,0.8,2.49,20.817,0,-50.0
0.188,0.077,0.104,0.155,0.178,0.185,-10.0,-10.0,0.0,0.0,0.5,0.85,23.785,56.309,0,-50.0
0.187,0.077,0.104,0.155,0.175,0.179,0.497,0.092,0.178,0.185,-0.45,0.2,11.701,36.169,0,-50.0
-0.48,0.079,0.146,0.159,0.178,0.157,-10.0,-10.0,0.0,0.0,0.15,0.55,13.966,39.944,0,-50.0
-0.481,0.079,0.146,0.159,0.133,0.1,0.148,0.078,0.178,0.157,-0.35,0.4,17.534,45.891,0,-50.0
-0.096,0.071,0.136,0.144,0.167,0.134,-10.0,-10.0,0.0,0.0,-0.15,0.4,43.424,72.374,0,0
-0.095,0.071,0.136,0.144,0.164,0.118,-0.143,0.21,0.167,0.134,0.05,0.15,17.003,45.005,0,-50.0
0.435,0.063,0.103,0.128,0.113,0.142,-10.0,-10.0,0.0,0.0,0.3,0.6,39.672,82.788,0,-50.0
0.434,0.063,0.103,0.128,0.185,0.149,0.299,0.07,0.113,0.142,0.2,0.4,29.463,65.773,0,-50.0
-0.23,0.077,0.126,0.156,0.167,0.195,-10.0,-10.0,0.0,0.0,-0.15,0.4,44.272,90.455,0,-50.0
-0.23,0.077,0.126,0.156,0.171,0.155,-0.053,0.083,0.167,0.195,0.45,0.6,21.175,51.959,0,-50.0
-0.061,0.073,0.196,0.148,0.137,0.167,-10.0,-10.0,0.0,0.0,-0.05,0.45,48.443,80.739,0,0
-0.062,0.073,0.196,0.148,0.148,0.155,-0.05,0.231,0.137,0.167,0.25,0.65,15.847,43.08,0,-50.0
0.215,0.054,0.173,0.11,0.198,0.149,-10.0,-10.0,0.0,0.0,-0.2,0.45,21.078,51.797,0,-50.0
0.213,0.054,0.173,0.11,0.143,0.184,-0.201,0.074,0.198,0.149,-0.3,0.5,17.689,46.15,0,-50.0
-0.215,0.095,0.112,0.192,0.144,0.106,-10.0,-10.0,0.0,0.0,0.1,0.95,15.172,41.955,0,-50.0
-0.216,0.095,0.112,0.192,0.134,0.178,0.098,0.052,0.144,0.106,0.35,0.15,-1.127,14.787,0,-50.0
-0.271,0.059,0.142,0.12,0.112,0.129,-10.0,-10.0,0.0,0.0,-0.15,1.0,46.373,93.955,0,-50.0
-0.425,0.059,0.142,0.12,0.134,0.188,-0.07,0.08,0.112,0.129,-0.3,0.0,-5.977,16.704,-30.0,-50.0
0.035,0.091,0.112,0.184,0.121,0.191,-10.0,-10.0,0.0,0.0,0.05,0.5,52.298,87.164,0,0
-0.138,0.055,0.112,0.184,0.196,0.168,-0.404,0.049,0.121,0.191,-0.3,0.45,10.256,27.094,-30.0,0
0.095,0.051,0.147,0.103,0.116,0.144,-10.0,-10.0,0.0,0.0,-0.35,0.8,12.543,37.573,0,-50.0
0.093,0.051,0.147,0.103,0.183,0.112,-0.35,0.071,0.116,0.144,-0.45,0.6,10.782,34.638,0,-50.0
-0.009,0.095,0.192,0.191,0.135,0.181,-10.0,-10.0,0.0,0.0,0.5,0.0,6.853,28.089,0,-50.0
-0.01,0.095,0.192,0.191,0.191,0.104,0.658,0.09,0.135,0.181,-0.25,0.95,6.509,27.516,0,-50.0
-0.406,0.096,0.106,0.194,0.1,0.151,-10.0,-10.0,0.0,0.0,0.45,0.55,1.151,18.586,0,-50.0
-0.407,0.096,0.106,0.194,0.152,0.149,0.448,0.075,0.1,0.151,0.05,0.15,-2.879,11.867,0,-50.0
-0.428,0.084,0.126,0.17,0.131,0.199,-10.0,-10.0,0.0,0.0,0.35,0.35,5.441,25.736,0,-50.0
-0.429,0.084,0.126,0.17,0.173,0.197,0.348,0.099,0.131,0.199,0.2,0.45,15.827,43.045,0,-50.0
0.279,0.069,0.199,0.14,0.155,0.124,-10.0,-10.0,0.0,0.0,0.2,0.45,40.497,67.496,0,0
0.279,0.069,0.199,0.14,0.191,0.192,0.092,0.095,0.155,0.124,0.15,1.0,31.355,68.926,0,-50.0
0.0,0.049,0.191,0.1,0.198,0.188,-10.0,-10.0,0.0,0.0,-0.45,0.6,16.253,43.755,0,-50.0
-0.001,0.049,0.191,0.1,0.178,0.109,-0.45,0.093,0.198,0.188,-0.2,0.55,23.02,55.034,0,-50.0
0.299,0.05,0.153,0.101,0.132,0.16,-10.0,-10.0,0.0,0.0,0.2,0.8,33.133,71.889,0,-50.0
0.297,0.05,0.153,0.101,0.174,0.189,0.077,0.065,0.132,0.16,-0.2,0.75,21.474,52.458,0,-50.0
-0.212,0.06,0.197,0.121,0.133,0.144,-10.0,-10.0,0.0,0.0,-0.35,0.95,32.958,71.598,0,-50.0
-0.214,0.06,0.197,0.121,0.106,0.148,-0.469,0.066,0.133,0.144,-0.5,0.4,25.014,41.691,0,0
0.174,0.094,0.152,0.19,0.117,0.128,-10.0,-10.0,0.0,0.0,-0.05,0.55,27.851,63.085,0,-50.0
0.173,0.094,0.152,0.19,0.137,0.148,-0.05,0.063,0.117,0.128,-0.1,0.85,31.96,53.267,0,0
0.046,0.074,0.167,0.15,0.188,0.119,-10.0,-10.0,0.0,0.0,-0.2,0.25,15.246,35.411,-30.0,0
0.045,0.074,0.167,0.15,0.149,0.143,-0.202,0.059,0.188,0.119,0.4,0.8,7.201,28.669,0,-50.0
0.492,0.052,0.133,0.105,0.194,0.118,-10.0,-10.0,0.0,0.0,0.3,0.55,40.899,84.832,0,-50.0
0.491,0.052,0.133,0.105,0.128,0.186,0.297,0.058,0.194,0.118,0.45,0.9,19.755,49.593,0,-50.0
0.062,0.094,0.121,0.189,0.136,0.138,-10.0,-10.0,0.0,0.0,0.2,0.25,16.641,54.402,-30.0,-50.0
0.359,0.049,0.121,0.189,0.175,0.139,0.368,0.049,0.136,0.138,-0.3,0.0,-10.905,8.491,-30.0,-50.0
0.29,0.064,0.119,0.129,0.183,0.142,-10.0,-10.0,0.0,0.0,0.3,0.85,49.523,82.539,0,0
0.288,0.064,0.119,0.129,0.125,0.182,0.299,0.199,0.183,0.142,-0.1,0.9,12.664,37.774,0,-50.0
0.486,0.051,0.125,0.104,0.117,0.135,-10.0,-10.0,0.0,0.0,-0.25,0.1,-0.564,15.726,0,-50.0
0.485,0.051,0.125,0.104,0.105,0.152,-0.09,0.049,0.117,0.135,0.0,0.45,0.165,16.943,0,-50.0
0.067,0.049,0.104,0.195,0.18,0.195,-10.0,-10.0,0.0,0.0,0.3,0.15,-7.472,14.212,-30.0,-50.0
0.066,0.049,0.104,0.195,0.151,0.172,0.49,0.049,0.18,0.195,-0.2,0.95,-4.726,8.789,0,-50.0
0.29,0.095,0.186,0.192,0.19,0.115,-10.0,-10.0,0.0,0.0,-0.5,1.0,5.184,25.307,0,-50.0
0.289,0.095,0.186,0.192,0.172,0.193,-0.437,0.057,0.19,0.115,-0.45,0.3,-4.769,18.717,-30.0,-50.0
0.365,0.057,0.187,0.116,0.112,0.118,-10.0,-10.0,0.0,0.0,-0.4,0.7,8.349,30.582,0,-50.0
0.46,0.057,0.187,0.116,0.144,0.101,-0.4,0.058,0.112,0.118,0.25,0.05,-10.376,9.372,-30.0,-50.0
-0.239,0.06,0.103,0.121,0.13,0.15,-10.0,-10.0,0.0,0.0,-0.15,0.75,32.571,70.953,0,-50.0
-0.24,0.06,0.103,0.121,0.1,0.177,-0.026,0.064,0.13,0.15,0.45,0.15,1.092,18.488,0,-50.0
0.456,0.098,0.115,0.198,0.146,0.122,-10.0,-10.0,0.0,0.0,-0.4,0.3,2.074,20.125,0,-50.0
0.455,0.098,0.115,0.198,0.103,0.108,-0.4,0.06,0.146,0.122,0.25,0.6,4.902,24.838,0,-50.0
-0.168,0.094,0.186,0.19,0.114,0.129,-10.0,-10.0,0.0,0.0,-0.4,0.25,22.205,63.676,-30.0,-50.0
-0.17,0.094,0.186,0.19,0.151,0.142,-0.4,0.064,0.114,0.129,-0.15,0.75,30.627,51.046,0,0
0.402,0.09,0.148,0.182,0.118,0.109,-10.0,-10.0,0.0,0.0,0.3,0.75,18.929,48.216,0,-50.0
0.402,0.09,0.148,0.182,0.15,0.158,0.102,0.054,0.118,0.109,0.35,0.5,23.84,39.735,0,0
0.002,0.078,0.153,0.158,0.197,0.138,-10.0,-10.0,0.0,0.0,-0.45,0.35,20.162,50.27,0,-50.0
0.001,0.078,0.153,0.158,0.152,0.116,-0.433,0.068,0.197,0.138,-0.4,0.3,-4.298,19.502,-30.0,-50.0
0.016,0.075,0.186,0.152,0.179,0.15,-10.0,-10.0,0.0,0.0,0.45,0.3,24.3,57.167,0,-50.0
0.015,0.075,0.186,0.152,0.105,0.175,0.448,0.049,0.179,0.15,0.45,0.3,-1.386,24.356,-30.0,-50.0
0.198,0.049,0.196,0.172,0.115,0.191,-10.0,-10.0,0.0,0.0,-0.05,0.05,2.999,31.666,-30.0,-50.0
0.199,0.049,0.196,0.172,0.126,0.141,0.256,0.057,0.115,0.191,0.15,0.6,20.644,51.074,0,-50.0
0.358,0.097,0.123,0.195,0.153,0.129,-10.0,-10.0,0.0,0.0,0.5,0.75,36.249,77.083,0,-50.0
3.337,0.049,0.123,0.195,0.133,0.128,2.055,0.064,0.153,0.129,0.25,0.3,-15.497,0.837,-30.0,-50.0
-0.161,0.097,0.187,0.195,0.14,0.132,-10.0,-10.0,0.0,0.0,0.3,0.75,16.596,44.327,0,-50.0
-0.161,0.097,0.187,0.195,0.184,0.186,0.299,0.065,0.14,0.132,0.5,0.5,21.198,51.998,0,-50.0
0.126,0.076,0.149,0.153,0.159,0.102,-10.0,-10.0,0.0,0.0,0.3,0.5,35.48,75.8,0,-50.0
0.125,0.076,0.149,0.153,0.126,0.199,0.298,0.05,0.159,0.102,-0.4,0.2,-0.496,15.839,0,-50.0
-0.347,0.061,0.177,0.124,0.157,0.137,-10.0,-10.0,0.0,0.0,0.35,0.7,11.272,35.454,0,-50.0
-0.348,0.061,0.177,0.124,0.187,0.154,0.348,0.068,0.157,0.137,-0.25,0.75,14.838,41.397,0,-50.0
0.213,0.073,0.167,0.147,0.109,0.121,-10.0,-10.0,0.0,0.0,-0.45,0.75,8.756,31.26,0,-50.0
0.212,0.073,0.167,0.147,0.183,0.178,-0.45,0.06,0.109,0.121,0.1,0.8,16.696,44.494,0,-50.0
-0.383,0.086,0.164,0.173,0.118,0.188,-10.0,-10.0,0.0,0.0,0.25,0.4,10.478,34.131,0,-50.0
-0.572,0.081,0.164,0.173,0.109,0.174,0.247,0.093,0.118,0.188,-0.35,0.15,-8.596,12.339,-30.0,-50.0
-0.252,0.056,0.148,0.113,0.105,0.103,-10.0,-10.0,0.0,0.0,-0.25,0.65,50.261,83.769,0,0
-0.253,0.056,0.148,0.113,0.105,0.173,-0.247,0.164,0.105,0.103,0.15,0.75,12.503,37.506,0,-50.0
-0.375,0.099,0.189,0.199,0.155,0.164,-10.0,-10.0,0.0,0.0,-0.5,0.5,38.301,80.503,0,-50.0
-0.375,0.099,0.189,0.199,0.152,0.172,-0.586,0.077,0.155,0.164,-0.2,0.8,36.736,77.895,0,-50.0
0.221,0.067,0.138,0.136,0.123,0.161,-10.0,-10.0,0.0,0.0,-0.45,0.8,7.492,29.155,0,-50.0
0.22,0.067,0.138,0.136,0.108,0.176,-0.45,0.08,0.123,0.161,-0.35,0.85,15.67,42.784,0,-50.0
0.089,0.09,0.12,0.181,0.121,0.145,-10.0,-10.0,0.0,0.0,0.4,0.3,19.302,48.838,0,-50.0
0.088,0.09,0.12,0.181,0.189,0.153,0.399,0.072,0.121,0.145,0.5,0.8,13.608,39.347,0,-50.0
0.105,0.061,0.156,0.124,0.144,0.16,-10.0,-10.0,0.0,0.0,-0.05,0.8,40.954,84.924,0,-50.0
-0.241,0.061,0.156,0.124,0.172,0.154,-0.597,0.049,0.144,0.16,0.0,0.1,-3.902,20.163,-30.0,-50.0
-0.161,0.077,0.18,0.156,0.134,0.15,-10.0,-10.0,0.0,0.0,0.1,0.45,33.08,71.801,0,-50.0
-0.192,0.049,0.18,0.156,0.184,0.128,0.098,0.074,0.134,0.15,-0.25,0.3,-2.619,22.301,-30.0,-50.0
-0.481,0.065,0.167,0.132,0.139,0.149,-10.0,-10.0,0.0,0.0,0.35,0.9,7.079,28.466,0,-50.0
-0.482,0.065,0.167,0.132,0.106,0.112,0.348,0.074,0.139,0.149,-0.05,0.35,11.223,35.372,0,-50.0
-0.215,0.06,0.14,0.121,0.106,0.15,-10.0,-10.0,0.0,0.0,0.3,0.9,10.251,33.753,0,-50.0
-0.216,0.06,0.14,0.121,0.172,0.1,0.298,0.074,0.106,0.15,0.4,1.0,1.368,18.947,0,-50.0
-0.274,0.064,0.142,0.13,0.168,0.134,-10.0,-10.0,0.0,0.0,-0.2,0.75,34.153,73.589,0,-50.0
-0.273,0.064,0.142,0.13,0.129,0.14,-0.133,0.083,0.168,0.134,-0.15,0.85,36.72,61.201,0,0
-0.265,0.089,0.175,0.18,0.148,0.144,-10.0,-10.0,0.0,0.0,-0.45,0.55,39.837,83.063,0,-50.0
-0.266,0.089,0.175,0.18,0.173,0.145,-0.45,0.071,0.148,0.144,0.15,0.45,22.727,54.546,0,-50.0
0.282,0.079,0.194,0.159,0.18,0.182,-10.0,-10.0,0.0,0.0,-0.45,0.6,12.082,36.804,0,-50.0
0.28,0.079,0.194,0.159,0.14,0.167,-0.45,0.09,0.18,0.182,-0.3,0.5,19.085,48.476,0,-50.0
0.005,0.077,0.189,0.155,0.144,0.194,-10.0,-10.0,0.0,0.0,-0.35,0.3,22.851,54.752,0,-50.0
0.003,0.077,0.189,0.155,0.156,0.101,-0.35,0.096,0.144,0.194,0.5,0.15,10.944,34.907,0,-50.0
0.48,0.08,0.12,0.161,0.18,0.141,-10.0,-10.0,0.0,0.0,-0.2,0.15,8.896,31.494,0,-50.0
0.479,0.08,0.12,0.161,0.134,0.143,-0.165,0.07,0.18,0.141,0.25,0.6,17.425,45.709,0,-50.0
0.276,0.085,0.15,0.171,0.125,0.117,-10.0,-10.0,0.0,0.0,-0.25,0.65,10.995,34.993,0,-50.0
0.275,0.085,0.15,0.171,0.144,0.185,-0.25,0.058,0.125,0.117,-0.3,0.35,17.735,29.56,0,0
0.142,0.083,0.135,0.167,0.131,0.1,-10.0,-10.0,0.0,0.0,-0.2,0.1,9.695,32.825,0,-50.0
0.141,0.083,0.135,0.167,0.192,0.144,-0.13,0.049,0.131,0.1,-0.5,0.95,7.141,28.569,0,-50.0
0.452,0.063,0.136,0.128,0.143,0.136,-10.0,-10.0,0.0,0.0,0.0,0.3,17.043,45.073,0,-50.0
0.452,0.063,0.136,0.128,0.135,0.124,-0.001,0.067,0.143,0.136,0.3,0.25,12.631,47.719,-30.0,-50.0
-0.28,0.071,0.12,0.143,0.173,0.129,-10.0,-10.0,0.0,0.0,-0.4,0.6,19.549,49.249,0,-50.0
-0.281,0.071,0.12,0.143,0.101,0.185,-0.67,0.064,0.173,0.129,-0.15,0.25,16.739,44.566,0,-50.0
-0.4,0.087,0.146,0.175,0.121,0.168,-10.0,-10.0,0.0,0.0,0.2,0.1,1.46,19.101,0,-50.0
-0.401,0.087,0.146,0.175,0.152,0.164,0.289,0.06,0.121,0.168,0.25,0.3,-8.008,13.319,-30.0,-50.0
-0.168,0.051,0.115,0.104,0.109,0.129,-10.0,-10.0,0.0,0.0,-0.1,0.55,42.499,87.499,0,-50.0
-0.168,0.051,0.115,0.104,0.128,0.108,-0.021,0.054,0.109,0.129,-0.5,0.2,23.838,56.397,0,-50.0
0.463,0.095,0.183,0.192,0.163,0.168,-10.0,-10.0,0.0,0.0,-0.45,0.7,7.591,29.32,0,-50.0
0.462,0.095,0.183,0.192,0.172,0.19,-0.45,0.083,0.163,0.168,-0.4,0.75,14.051,23.419,0,0
-0.133,0.049,0.139,0.171,0.171,0.177,-10.0,-10.0,0.0,0.0,-0.3,0.3,10.959,28.266,-30.0,0
-0.133,0.049,0.139,0.171,0.179,0.115,-0.3,0.088,0.171,0.177,-0.4,0.5,7.225,28.709,0,-50.0
0.268,0.097,0.165,0.196,0.191,0.185,-10.0,-10.0,0.0,0.0,0.1,0.5,31.595,69.326,0,-50.0
0.267,0.097,0.165,0.196,0.127,0.18,-0.041,0.095,0.191,0.185,0.45,0.85,30.018,66.698,0,-50.0
-0.476,0.05,0.186,0.102,0.176,0.152,-10.0,-10.0,0.0,0.0,0.4,0.0,-3.605,10.657,0,-50.0
-0.478,0.05,0.186,0.102,0.17,0.186,0.249,0.075,0.176,0.152,0.0,0.0,-3.584,10.693,0,-50.0
0.356,0.062,0.123,0.126,0.185,0.156,-10.0,-10.0,0.0,0.0,0.1,0.85,30.725,67.875,0,-50.0
0.355,0.062,0.123,0.126,0.196,0.142,0.098,0.077,0.185,0.156,-0.45,0.9,16.812,44.688,0,-50.0
0.406,0.055,0.134,0.112,0.115,0.19,-10.0,-10.0,0.0,0.0,0.0,0.5,11.423,35.706,0,-50.0
0.405,0.055,0.134,0.112,0.106,0.105,0.251,0.057,0.115,0.19,-0.2,0.25,-9.454,10.909,-30.0,-50.0
0.27,0.065,0.194,0.131,0.192,0.113,-10.0,-10.0,0.0,0.0,0.15,0.45,28.875,64.792,0,-50.0
0.264,0.065,0.194,0.131,0.108,0.128,-0.056,0.056,0.192,0.113,0.4,0.15,12.483,47.472,-30.0,-50.0
-0.3,0.093,0.151,0.187,0.18,0.14,-10.0,-10.0,0.0,0.0,0.15,1.0,16.887,44.812,0,-50.0
-0.301,0.093,0.151,0.187,0.143,0.162,0.148,0.069,0.18,0.14,0.35,0.85,18.86,48.101,0,-50.0
-0.371,0.082,0.12,0.165,0.123,0.118,-10.0,-10.0,0.0,0.0,0.3,0.65,5.377,25.63,0,-50.0
-0.373,0.082,0.12,0.165,0.127,0.158,0.299,0.058,0.123,0.118,0.05,0.85,13.62,39.368,0,-50.0
0.077,0.086,0.18,0.174,0.11,0.191,-10.0,-10.0,0.0,0.0,0.0,0.6,37.946,63.245,0,0
0.079,0.086,0.18,0.174,0.137,0.181,-0.122,0.087,0.11,0.191,0.0,0.7,26.456,60.761,0,-50.0
-0.319,0.05,0.187,0.102,0.142,0.179,-10.0,-10.0,0.0,0.0,-0.4,0.95,36.947,61.579,0,0
-0.319,0.05,0.187,0.102,0.114,0.175,-0.514,0.087,0.142,0.179,-0.45,0.85,21.739,52.899,0,-50.0
0.215,0.089,0.187,0.18,0.188,0.108,-10.0,-10.0,0.0,0.0,-0.35,0.25,13.132,38.554,0,-50.0
0.214,0.089,0.187,0.18,0.153,0.111,-0.352,0.053,0.188,0.108,0.1,0.5,18.69,47.818,0,-50.0
0.211,0.076,0.105,0.153,0.128,0.111,-10.0,-10.0,0.0,0.0,-0.3,0.7,8.434,30.724,0,-50.0
0.21,0.076,0.105,0.153,0.183,0.134,-0.3,0.055,0.128,0.111,0.15,0.75,16.499,44.165,0,-50.0
0.025,0.086,0.175,0.173,0.146,0.146,-10.0,-10.0,0.0,0.0,-0.4,0.6,19.98,49.967,0,-50.0
0.024,0.086,0.175,0.173,0.187,0.19,-0.401,0.072,0.146,0.146,0.25,0.2,19.575,49.293,0,-50.0
0.461,0.098,0.103,0.198,0.126,0.191,-10.0,-10.0,0.0,0.0,-0.15,0.6,8.043,30.072,0,-50.0
0.46,0.098,0.103,0.198,0.104,0.128,-0.218,0.095,0.126,0.191,-0.1,0.25,0.074,26.791,-30.0,-50.0
0.223,0.06,0.199,0.122,0.146,0.139,-10.0,-10.0,0.0,0.0,0.1,0.6,37.751,79.586,0,-50.0
0.223,0.06,0.199,0.122,0.138,0.177,0.027,0.072,0.146,0.139,0.0,0.35,30.406,50.678,0,0
-0.422,0.096,0.116,0.193,0.104,0.19,-10.0,-10.0,0.0,0.0,-0.05,0.4,16.365,43.942,0,-50.0
-0.423,0.096,0.116,0.193,0.187,0.185,-0.052,0.094,0.104,0.19,-0.35,0.95,34.29,73.817,0,-50.0
0.486,0.061,0.178,0.123,0.192,0.131,-10.0,-10.0,0.0,0.0,-0.25,0.65,12.302,37.17,0,-50.0
0.484,0.061,0.178,0.123,0.169,0.183,-0.291,0.065,0.192,0.131,-0.05,0.1,-2.277,12.871,0,-50.0
0.084,0.058,0.198,0.117,0.104,0.195,-10.0,-10.0,0.0,0.0,0.4,0.1,-0.505,15.825,0,-50.0
0.082,0.058,0.198,0.117,0.198,0.119,0.452,0.097,0.104,0.195,-0.45,0.85,0.423,17.372,0,-50.0
0.303,0.071,0.151,0.144,0.123,0.116,-10.0,-10.0,0.0,0.0,-0.4,0.4,7.517,29.196,0,-50.0
0.291,0.071,0.151,0.144,0.119,0.164,-0.4,0.057,0.123,0.116,0.2,0.3,-0.438,9.27,-30.0,0
-0.292,0.05,0.119,0.101,0.122,0.124,-10.0,-10.0,0.0,0.0,0.4,0.6,5.925,26.543,0,-50.0
-0.292,0.05,0.119,0.101,0.152,0.193,0.261,0.06,0.122,0.124,0.45,0.2,-3.433,20.944,-30.0,-50.0
-0.141,0.049,0.146,0.151,0.11,0.135,-10.0,-10.0,0.0,0.0,0.05,0.05,13.629,22.715,0,0
-0.434,0.075,0.146,0.151,0.164,0.19,0.253,0.054,0.11,0.135,-0.15,0.05,-13.385,4.357,-30.0,-50.0
0.319,0.049,0.173,0.132,0.19,0.151,-10.0,-10.0,0.0,0.0,0.1,0.2,9.666,26.111,-30.0,0
0.32,0.049,0.173,0.132,0.152,0.125,0.098,0.075,0.19,0.151,0.35,0.6,10.213,33.689,0,-50.0
-0.121,0.085,0.125,0.171,0.189,0.117,-10.0,-10.0,0.0,0.0,0.2,0.25,20.71,51.184,0,-50.0
-0.122,0.085,0.125,0.171,0.126,0.165,0.197,0.058,0.189,0.117,0.2,0.9,26.047,43.413,0,0
0.184,0.059,0.183,0.12,0.155,0.187,-10.0,-10.0,0.0,0.0,0.35,0.35,29.154,65.257,0,-50.0
